textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,tokens
8c8e32f76f," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving.",neutral,noon,60-70,Sudan,43849260.0,1765048.0,25.0,yeah time say hour trip get home is wed arrive everyone leaving,"['yeah', 'trimet', 'say', 'hour', 'trip', 'get', 'home', 'ish', 'wed', 'arrive', 'everyone', 'leaving']"
dda6145689,COTTIN WITH EMILYYYYYYYY,neutral,night,70-100,Suriname,586632.0,156000.0,4.0,cotton emilyyyyyyyy,"['cottin', 'emilyyyyyyyy']"
f03669fe8c,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service.,negative,morning,0-20,Sweden,10099265.0,410340.0,25.0,simplegirl miss festivity evening heading hill internet service,"['simplegirl', 'miss', 'festivity', 'evening', 'heading', 'hill', 'internet', 'service']"
7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate,neutral,noon,21-30,Switzerland,8654622.0,39500.0,219.0,popcorn fruitcake nowbut chocolate,"['popcorn', 'fruitcake', 'nowbut', 'chocolate']"
25ea895560,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,neutral,night,31-45,Syria,17500658.0,183630.0,95.0,sneering felt like trainwreck last two week piggystuff good,"['sneezing', 'felt', 'like', 'trainwreck', 'last', 'two', 'week', 'piggystuff', 'good']"
2b6ec32c28,_WOCKEEZ I`m missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!,negative,morning,46-60,Tajikistan,9537645.0,139960.0,68.0,wockeez mission guy day ill tomorrow button see june blockkkkk,"['wockeez', 'missin', 'guy', 'day', 'ill', 'tomorrow', 'butttt', 'see', 'june', 'blockkkkk']"
894a3f680a,this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool,negative,noon,60-70,Tanzania,59734218.0,885800.0,67.0,absurd feel like dipping pool real quick bad pool,"['absurd', 'feel', 'like', 'dipping', 'pool', 'real', 'quick', 'bad', 'poool']"
c258bebc27,Going to get a pedicure and the to CPK for lunch,neutral,night,70-100,Thailand,69799978.0,510890.0,137.0,going get pedicle up lunch,"['going', 'get', 'pedicure', 'cpk', 'lunch']"
e53f3fb1a4,Why did everyone seem to leave me this weekend  ....sigh. In bed,negative,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0,everyone seem leave weekend sigh bed,"['everyone', 'seem', 'leave', 'weekend', 'sigh', 'bed']"
9cf0c77bc1,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,positive,noon,21-30,Togo,8278724.0,54390.0,152.0,going town later get birthday present upon touch nicely think,"['going', 'town', 'later', 'get', 'birthday', 'present', 'ipod', 'touch', 'nicely', 'think']"
9e07e4f596,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",negative,night,31-45,Tonga,105695.0,720.0,147.0,bed head stop giving pain ah let sinus clergy whatever tomorrow soon door,"['bed', 'head', 'stop', 'giving', 'pain', 'ahgg', 'let', 'sinus', 'allergy', 'whatever', 'tomorrow', 'sogni', 'doro']"
bb14e1f4cb,At the bus stop there`s always a big pile of loogies. So. Gross.,positive,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0,bus stop always big pile lodges gross,"['bus', 'stop', 'always', 'big', 'pile', 'loogies', 'gross']"
8f65a41e73, well keep me posted if it comes out fully thanks,positive,noon,60-70,Tunisia,11818619.0,155360.0,76.0,well keep posted come fully thanks,"['well', 'keep', 'posted', 'come', 'fully', 'thanks']"
c29116d111,happy Star Wars day,positive,night,70-100,Turkey,84339067.0,770000.0,110.0,happy star war day,"['happy', 'star', 'war', 'day']"
efb43fce11,"Thanks all for coming out tonight, hope ya had fun!",positive,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0,thanks coming tonight hope fun,"['thanks', 'coming', 'tonight', 'hope', 'fun']"
7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,neutral,noon,21-30,Tuvalu,11792.0,30.0,393.0,mean give laughing loud finger crash car laughing loud bidding bad ignore,"['mean', 'give', 'laughing', 'loud', 'finger', 'crash', 'car', 'laughing', 'loud', 'kidding', 'bad', 'ignore']"
72ee8deee3,things are looking better and better! i think i might be quite happy,positive,night,31-45,Uganda,45741007.0,199810.0,229.0,thing looking better better think might quite happy,"['thing', 'looking', 'better', 'better', 'think', 'might', 'quite', 'happy']"
6ffc960726,Had fun at the Airshow with the boys today - exhausted,neutral,morning,46-60,Ukraine,43733762.0,579320.0,75.0,fun virchow boy today exhausted,"['fun', 'airshow', 'boy', 'today', 'exhausted']"
586e68c59d,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0,barley saddest movie ever never cry movie movie mad cry,"['marley', 'saddest', 'movie', 'ever', 'never', 'cry', 'movie', 'movie', 'mad', 'cry']"
04b57c4359,one of my cat`s is sick,negative,night,70-100,United Kingdom,67886011.0,241930.0,281.0,one cat sick,"['one', 'cat', 'sick']"
e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",neutral,morning,0-20,United States of America,331002651.0,9147420.0,36.0,left brooklyn going upon latin coffee dollar sandwich find downtown brooklyn brooklyn,"['left', 'brooklyn', 'going', 'uptown', 'latin', 'coffee', 'dollar', 'sandwich', 'find', 'downtown', 'brooklyn', 'brooklyn']"
43c61eb7a3,I can`t find my camera,negative,noon,21-30,Uruguay,3473730.0,175020.0,20.0,find camera,"['find', 'camera']"
a7a96b2c1d,i think that i`m the only 1 on!!!,positive,night,31-45,Uzbekistan,33469203.0,425400.0,79.0,think,['think']
87cd836d7b,is feelin it,neutral,morning,46-60,Vanuatu,307145.0,12200.0,25.0,feeling,['feelin']
a72f4f357b,"I`m the bird with broken wings, she`s the song i love to sing  you know who you are ****",positive,noon,60-70,Venezuela,28435940.0,882050.0,32.0,bird broken wing song love sing know,"['bird', 'broken', 'wing', 'song', 'love', 'sing', 'know']"
ad5d8a84c1, rofl. room is too small to dance,neutral,night,70-100,Vietnam,97338579.0,310070.0,314.0,rolling floor laughing room small dance,"['rolling', 'floor', 'laughing', 'room', 'small', 'dance']"
18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!,neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0,france cher,"['france', 'cheri']"
2e8bd923d0, that made me cry  poor hollie ****,negative,noon,21-30,Zambia,18383955.0,743390.0,25.0,made cry poor hollow,"['made', 'cry', 'poor', 'hollie']"
ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",neutral,night,31-45,Zimbabwe,14862924.0,386850.0,38.0,tear eye head urban outfitter see catch eye head home since rain hindering pick day,"['tear', 'eye', 'head', 'urban', 'outfitter', 'see', 'catch', 'eye', 'head', 'home', 'since', 'rain', 'hindering', 'pic', 'day']"
10c55c13b8,really annoyed that work appear to have blocked facebook now...,negative,morning,46-60,Afghanistan,38928346.0,652860.0,60.0,really annoyed work appear blocked facebook,"['really', 'annoyed', 'work', 'appear', 'blocked', 'facebook']"
b26843421f,Mothers Day,neutral,noon,60-70,Albania,2877797.0,27400.0,105.0,mother day,"['mother', 'day']"
f3c6e98737,_ PrintChick thx for sharen LUV IT,positive,night,70-100,Algeria,43851044.0,2381740.0,18.0,printchick thank share love,"['printchick', 'thank', 'sharen', 'love']"
b9ade6591a, delegate  I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;),neutral,morning,0-20,Andorra,77265.0,470.0,164.0,delegate eating pate toast wife editing yesterday engagement shoot,"['delegate', 'eating', 'pate', 'toast', 'wife', 'editing', 'yesterday', 'engagement', 'shoot']"
3ae98f1cae,Ha! I think I really have lost it. Time to get ready for work.,negative,noon,21-30,Angola,32866272.0,1246700.0,26.0,think really lost tear eye get ready work,"['think', 'really', 'lost', 'tear', 'eye', 'get', 'ready', 'work']"
3477bb4c82, hell yea its hot here  i miss cali,negative,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0,hell yea hot miss call,"['hell', 'yea', 'hot', 'miss', 'cali']"
193fe8822f,YES! I DONE IT! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.,positive,morning,46-60,Argentina,45195774.0,2736690.0,17.0,yes done last homework ready waaalkiiing sun shining yeah,"['yes', 'done', 'last', 'homework', 'ready', 'waaalkiiing', 'sun', 'shining', 'yeah']"
b631ec4bfa, you writing fanfic? me read!,neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0,writing panic read,"['writing', 'fanfic', 'read']"
6913d9c30e, I`m saving up for a three burner weber for next year,neutral,night,70-100,Australia,25499884.0,7682300.0,3.0,saving three burned were next year,"['saving', 'three', 'burner', 'weber', 'next', 'year']"
07d608a03d,  Thanks Mr. DJ!,positive,morning,0-20,Austria,9006398.0,82400.0,109.0,thanks mister,"['thanks', 'mister']"
d0ce0ab587,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0,hate new dew commercialthe one giant mosquitoes scare gross tear eye,"['hate', 'new', 'dew', 'commercialthe', 'one', 'giant', 'mosquitoit', 'scare', 'gross', 'tear', 'eye']"
425c9eb614," ohh sorry , thats someone else`s pic  my bad",negative,night,31-45,Bahamas,393244.0,10010.0,39.0,oh sorry someone el pick bad,"['ohh', 'sorry', 'someone', 'el', 'pic', 'bad']"
43790fc27b," *hugs* Oh gosh, I`m sorry",negative,morning,46-60,Bahrain,1701575.0,760.0,2239.0,hug gash sorry,"['hug', 'gosh', 'sorry']"
727cbe5970,"_ YEEEAH :`D lmao, dentists aren`t nice  espesh after they decide your too old for goodie bags with stickers & awesome toothpaste",positive,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0,yeah laugh dentist nice espesh decide old goodge bag stick awesome toothpaste,"['yeeeah', 'laugh', 'dentist', 'nice', 'espesh', 'decide', 'old', 'goodie', 'bag', 'sticker', 'awesome', 'toothpaste']"
7d0291358f, why do we need to wait another year for toy story 3?!,neutral,night,70-100,Barbados,287375.0,430.0,668.0,need wait another year toy story,"['need', 'wait', 'another', 'year', 'toy', 'story']"
9dec21d822,"HAHAH, Did I hear MVP Chants in Atlanta`s Arena?  At least they get it right there, unlike at staples",neutral,morning,0-20,Belarus,9449323.0,202910.0,47.0,ahahah hear map chant atlanta arena least get right unlike staple,"['hahah', 'hear', 'mvp', 'chant', 'atlanta', 'arena', 'least', 'get', 'right', 'unlike', 'staple']"
3d90ad58ee, haha well then maybe u shouldn`t be so weak  hehe jks  ****,positive,noon,21-30,Belgium,11589623.0,30280.0,383.0,hata well maybe weak here was,"['haha', 'well', 'maybe', 'weak', 'hehe', 'jks']"
12b08fabd2,Biggest food fight/mosh pit ever and i miss it from across the school,negative,night,31-45,Belize,397628.0,22810.0,17.0,biggest food fightmosh pit ever miss across school,"['biggest', 'food', 'fightmosh', 'pit', 'ever', 'miss', 'across', 'school']"
f97b6d38ed,I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it`s dead. http://tinyurl.com/mlh4f5,negative,morning,46-60,Benin,12123200.0,112760.0,108.0,killed will plant happen will great suddenly dead,"['killed', 'dill', 'plant', 'happen', 'dill', 'great', 'suddenly', 'dead']"
93370a10dc,#3wordsaftersex it hurts now,negative,noon,60-70,Bhutan,771608.0,38100.0,20.0,wordsaftersex hurt,"['wordsaftersex', 'hurt']"
3ff2b333c3," I can only imagine, but I know I love hearing about your novel!    I`m kinda awake, lol.  Will continue to do so, hopefully.",positive,night,70-100,Bolivia,11673021.0,1083300.0,11.0,imagine know love hearing novel kind awake laughing loud continue hopefully,"['imagine', 'know', 'love', 'hearing', 'novel', 'kind', 'awake', 'laughing', 'loud', 'continue', 'hopefully']"
ec9c43fbb3,Gonna try to get a couple hours of sleep. Love going to bed at 9 am. Later Twitter,positive,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0,going try get couple hour sleep love going bed later twitter,"['going', 'try', 'get', 'couple', 'hour', 'sleep', 'love', 'going', 'bed', 'later', 'twitter']"
99fdaff40d,http://twitpic.com/4wi9p - playing with ethan. i love you baby,positive,noon,21-30,Botswana,2351627.0,566730.0,4.0,playing than love baby,"['playing', 'ethan', 'love', 'baby']"
0c524f5e69, how come? i want pizza,neutral,night,31-45,Brazil,212559417.0,8358140.0,25.0,come want penza,"['come', 'want', 'pizza']"
1783b5eb60,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,negative,morning,46-60,Brunei,437479.0,5270.0,83.0,gee hating been work till day like feel like wasted lovely day,"['geez', 'hating', 'bein', 'work', 'till', 'day', 'like', 'feel', 'like', 'wasted', 'lovley', 'day']"
932227184c,"At every gas station, I look for postcards for   No luck.",negative,noon,60-70,Bulgaria,6948445.0,108560.0,64.0,every gas station look postcard luck,"['every', 'gas', 'station', 'look', 'postcard', 'luck']"
00f377c634,ya i walked into the wall thats why i have a plaster on my neck,neutral,night,70-100,Burkina Faso,20903273.0,273600.0,76.0,walked wall plaster neck,"['walked', 'wall', 'plaster', 'neck']"
b99ba239de,  Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,positive,morning,0-20,Burundi,11890784.0,25680.0,463.0,hey everyone mixed first single soon excited,"['hey', 'everyone', 'mixed', 'first', 'single', 'sooo', 'excited']"
1f9663bb46,Guys will go see Constance 	 logically,neutral,noon,21-30,Côte d'Ivoire,26378274.0,318000.0,83.0,guy see constancy logical,"['guy', 'see', 'constance', 'logically']"
23d8ccab77,did not sleep a wink last night  X,neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0,sleep wink last night,"['sleep', 'wink', 'last', 'night']"
f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,neutral,morning,46-60,Cambodia,16718965.0,176520.0,95.0,feel pain lived apt mo previous tenant cat burning eyestight lung great,"['feel', 'pain', 'lived', 'apt', 'mo', 'previous', 'tenant', 'cat', 'burning', 'eyestight', 'lung', 'gregg']"
a37b6c27a2,ahh! big scary bug flying around my room!!!!!,negative,noon,60-70,Cameroon,26545863.0,472710.0,56.0,ah big scar bug flying around room,"['ahh', 'big', 'scary', 'bug', 'flying', 'around', 'room']"
1d06a9cc02,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship",neutral,night,70-100,Canada,37742154.0,9093510.0,4.0,yes caps win game onto game still danger win one either shot championship,"['yes', 'cavs', 'win', 'game', 'onto', 'game', 'still', 'danger', 'win', 'one', 'either', 'shot', 'championship']"
e124c79abd, Happy Anoop Day to you too Monica,positive,morning,0-20,Central African Republic,4829767.0,622980.0,8.0,happy noon day monica,"['happy', 'anoop', 'day', 'monica']"
5a5d7e4d2f,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down",negative,noon,21-30,Chad,16425864.0,1259200.0,13.0,tried energy drink report back guy sweating worst cramp want lie,"['tried', 'energy', 'drink', 'report', 'back', 'guy', 'sweating', 'worst', 'cramp', 'want', 'lie']"
bd3b5dbd9a,Happy Mothers May to my Mak   Love you always! XOXO.,positive,night,31-45,Chile,19116201.0,743532.0,26.0,happy mother may may love always too,"['happy', 'mother', 'may', 'mak', 'love', 'always', 'xoxo']"
12e0187cb9, i found out that there`s sushi with fake crab meat and it`s not good for you,negative,morning,46-60,China,1439323776.0,9388211.0,153.0,found such face crab meat good,"['found', 'sushi', 'fake', 'crab', 'meat', 'good']"
ea032bbaaf,is thinking about a career change,neutral,noon,60-70,Colombia,50882891.0,1109500.0,46.0,thinking career change,"['thinking', 'career', 'change']"
e42d0e6e9d," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again",negative,night,70-100,Comoros,869601.0,1861.0,467.0,me feel fine crazy minute sickness session hungry,"['meh', 'feel', 'fine', 'crazy', 'minute', 'sickness', 'session', 'hungry']"
946573f031, what sun?,neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0,sun,['sun']
2d5051cce9,   Well....hopefully someday soon you can get one!,positive,noon,21-30,Costa Rica,5094118.0,51060.0,100.0,wellhopefully someday soon get one,"['wellhopefully', 'someday', 'soon', 'get', 'one']"
16fb14a0f7,Under sooooo much stress lately,negative,night,31-45,Croatia,4105267.0,55960.0,73.0,sooooo much stress lately,"['sooooo', 'much', 'stress', 'lately']"
8b5e410207, me too. ****.,negative,morning,46-60,Cuba,11326616.0,106440.0,106.0,,[]
eaeee872b9," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore.",neutral,noon,60-70,Cyprus,1207359.0,9240.0,131.0,tuned listen meeting know high schoolcollege french cut anymore,"['tuned', 'listen', 'meeting', 'know', 'high', 'schoolcollege', 'french', 'cut', 'anymore']"
e8d8465eab,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com",neutral,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0,chronic illness blow let know ill post link,"['chronic', 'illness', 'blog', 'let', 'know', 'ill', 'post', 'link']"
1a857a38fb,Weekend is getting close. Too bad I`ll be stuck up north  Hopefully I`ll be able to get out next weekend for some real life fun.,positive,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0,weekend getting close bad ill stuck north hopefully ill able get next weekend real life fun,"['weekend', 'getting', 'close', 'bad', 'ill', 'stuck', 'north', 'hopefully', 'ill', 'able', 'get', 'next', 'weekend', 'real', 'life', 'fun']"
25694a4e38,JT should just be a regular on SNL,neutral,noon,21-30,Denmark,5792202.0,42430.0,137.0,regular sal,"['regular', 'snl']"
a4b3b95e89, #twappy http://bit.ly/D9qVk,neutral,night,31-45,Djibouti,988000.0,23180.0,43.0,happy,['twappy']
2e57d38abb, It`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!,negative,morning,46-60,Dominica,71986.0,750.0,96.0,never late need buck idea stop bunch stuffy old reactionary,"['never', 'late', 'need', 'buck', 'idea', 'stop', 'bunch', 'stuffy', 'old', 'reactionary']"
d6b053947f,not at all happy...dont know what the reason is,negative,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0,happydont know reason,"['happydont', 'know', 'reason']"
7db93d25c6,"_fan76 ROFL!  THAT`S my problem, only two hands",negative,night,70-100,Ecuador,17643054.0,248360.0,71.0,fan rolling floor laughing problem two hand,"['fan', 'rolling', 'floor', 'laughing', 'problem', 'two', 'hand']"
94977637ab,"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...",negative,morning,0-20,Egypt,102334404.0,995450.0,103.0,transport church making crushed well tear eye assignment suppose throat really hurt,"['transport', 'church', 'making', 'crushed', 'well', 'tear', 'eye', 'assignment', 'suppose', 'throat', 'really', 'hurt']"
a028e284db," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",neutral,noon,21-30,El Salvador,6486205.0,20720.0,313.0,timeeee mon say something day tomorrow never complete,"['timeeee', 'mom', 'say', 'something', 'daw', 'tomorrow', 'never', 'compelte']"
513358abe6, I`ve been sat sunbathing in the bombed out church all day and left and missed you,negative,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0,sat sunbathing combed church day left missed,"['sat', 'sunbathing', 'bombed', 'church', 'day', 'left', 'missed']"
d2dbf84fe0,I know exactly where i should be,neutral,morning,46-60,Eritrea,3546421.0,101000.0,35.0,know exactly,"['know', 'exactly']"
9d8efb8db9," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you",neutral,noon,60-70,Estonia,1326535.0,42390.0,31.0,made game stephen well actually,"['made', 'game', 'stephen', 'well', 'actually']"
88040d7737, thanks to follow. have a nice rest,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0,thanks follow nice rest,"['thanks', 'follow', 'nice', 'rest']"
db4bb26337, Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,positive,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0,sensation ocean white portugal absolutely amazing adoreiii,"['sensation', 'ocean', 'white', 'portugal', 'absolutely', 'amazing', 'adoreiii']"
9e2748c5e4," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",negative,noon,21-30,Fiji,896445.0,18270.0,49.0,yeah got text well summer break week far boring watch tennis match,"['yeah', 'got', 'text', 'well', 'summer', 'break', 'week', 'far', 'boring', 'watch', 'tennis', 'match']"
060acf7042,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,neutral,night,31-45,Finland,5540720.0,304000.0,18.0,nudged much going lately jumped game wind took one pill,"['nudged', 'much', 'going', 'lately', 'umped', 'game', 'wknd', 'took', 'one', 'pill']"
5ad2c5e27b,i just saw a bird slowly die right next to me,negative,morning,46-60,France,65273511.0,547557.0,119.0,saw bird slowly die right next,"['saw', 'bird', 'slowly', 'die', 'right', 'next']"
6a5af5f4c5, hahahaha where is that train? I want on! That should be a wild ride,positive,noon,60-70,Gabon,2225734.0,257670.0,9.0,ahahah train want wild ride,"['hahahaha', 'train', 'want', 'wild', 'ride']"
6fe391edf6,Love the family feud episode with the kardashians tonight,positive,night,70-100,Gambia,2416668.0,10120.0,239.0,love family fed episode kardashians tonight,"['love', 'family', 'feud', 'episode', 'kardashians', 'tonight']"
74e36c1c25,I`m coming up with a new plan with my bestie. Oh this one is gonna be great.,positive,morning,0-20,Georgia,3989167.0,69490.0,57.0,coming new plan best one going great,"['coming', 'new', 'plan', 'bestie', 'one', 'going', 'great']"
2dfbe0b7fb,Hmmm. http://www.djhero.com/ is down,negative,noon,21-30,Germany,83783942.0,348560.0,240.0,mmm,['hmmm']
fbd7404138,lmao...ummmm nothing...,neutral,night,31-45,Ghana,31072940.0,227540.0,137.0,lmaoummmm nothing,"['lmaoummmm', 'nothing']"
a26a75179f,_90 haha agreed  LOL,positive,morning,0-20,Afghanistan,38928346.0,652860.0,60.0,hata agreed laughing loud,"['haha', 'agreed', 'laughing', 'loud']"
6a72b1eb3c, hello  I`m up late playing on the internet. I love you!,positive,noon,21-30,Albania,2877797.0,27400.0,105.0,hello late playing internet love,"['hello', 'late', 'playing', 'internet', 'love']"
981a6f186d,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.,neutral,night,31-45,Algeria,43851044.0,2381740.0,18.0,music video made project city contagious unloading couture,"['music', 'video', 'made', 'project', 'city', 'contagious', 'uploading', 'youtube']"
d794425886,Theyre sappin mah sentry! errr yea... i`m without power at home right now,neutral,morning,46-60,Andorra,77265.0,470.0,164.0,sapping may sentry error yea without power home right,"['sappin', 'mah', 'sentry', 'errr', 'yea', 'without', 'power', 'home', 'right']"
2280788f99,crash in Qmbol,negative,noon,60-70,Angola,32866272.0,1246700.0,26.0,crash emboli,"['crash', 'qmbol']"
16ac3c903c, Perth Australia,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0,perch australia,"['perth', 'australia']"
007eeb40ff,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,positive,morning,0-20,Argentina,45195774.0,2736690.0,17.0,beach phenomena day,"['beach', 'phenomenal', 'day']"
8f44c2f7bd," I forgot that was tonight! Was planning on heading down to the Cask, that might not be such a good idea",negative,noon,21-30,Armenia,2963243.0,28470.0,104.0,forgot tonight planning heading case might good idea,"['forgot', 'tonight', 'planning', 'heading', 'cask', 'might', 'good', 'idea']"
da82d37656,Tired.....but can`t go to bed yet.....,negative,night,31-45,Australia,25499884.0,7682300.0,3.0,tiredbut bed yet,"['tiredbut', 'bed', 'yet']"
970d89d516," You`re a night owl, too, huh?",neutral,morning,46-60,Austria,9006398.0,82400.0,109.0,night owl hut,"['night', 'owl', 'huh']"
13d29e0bab, haha no kidding... I listen to them all day long bud,positive,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0,hata bidding listen day long bud,"['haha', 'kidding', 'listen', 'day', 'long', 'bud']"
afe5ce5d7d,"Going to group therapy session, can`t wait to spill my guts... Ha ha ha",neutral,night,70-100,Bahamas,393244.0,10010.0,39.0,going group therapy session wait spill gut,"['going', 'group', 'therapy', 'session', 'wait', 'spill', 'gut']"
979153b838," Eat it, it`s good for you",positive,morning,0-20,Bahrain,1701575.0,760.0,2239.0,eat good,"['eat', 'good']"
b34f37f31d,happy mothers day  esp to my mommy,positive,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0,happy mother day esp mummy,"['happy', 'mother', 'day', 'esp', 'mommy']"
036b210d6b, What phone do you have -- an old rotary?,neutral,night,31-45,Barbados,287375.0,430.0,668.0,phone old rotary,"['phone', 'old', 'rotary']"
5bfc1c74e0," I had to look at it 3 times before it sunk in, totally shocked by it  tbh.",negative,morning,46-60,Belarus,9449323.0,202910.0,47.0,look time sunk totally shocked honest,"['look', 'time', 'sunk', 'totally', 'shocked', 'honest']"
c1388fc963, im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here,neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0,schaumburg rite want ice cream laughing loud type chilly outside laughing loud got ice cream,"['schaumburg', 'rite', 'want', 'ice', 'cream', 'laughing', 'loud', 'type', 'chilly', 'outside', 'laughing', 'loud', 'got', 'ice', 'cream']"
fd1db57dc0,i`m done.haha. HOUSE MD marathon ulet,positive,night,70-100,Belize,397628.0,22810.0,17.0,donehaha house marathon let,"['donehaha', 'house', 'marathon', 'ulet']"
e7d70b0d76," omginorite! I`d be all fancy and tophatted all the time, it`s really too bad I can`t grow a handlebar moustache..",negative,morning,0-20,Benin,12123200.0,112760.0,108.0,omginorite fancy tophatted tear eye really bad grow handlebar moustache,"['omginorite', 'fancy', 'tophatted', 'tear', 'eye', 'really', 'bad', 'grow', 'handlebar', 'moustache']"
f3f0fde02e, got ya - that wouldn`t be so bad tho right?,negative,noon,21-30,Bhutan,771608.0,38100.0,20.0,got would bad though right,"['got', 'would', 'bad', 'though', 'right']"
bb47fa7074,just finish clean up my computer/guest room`s cupboard! my stuffs,neutral,night,31-45,Bolivia,11673021.0,1083300.0,11.0,finish clean computerguest room cupboard stuff,"['finish', 'clean', 'computerguest', 'room', 'cupboard', 'stuff']"
8882fae1ac,just watched slumdog millionaire  its soo goood i love it :] but its sad!,neutral,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0,watched slumdog millionaire so good love sad,"['watched', 'slumdog', 'millionaire', 'soo', 'goood', 'love', 'sad']"
c7b61da1e2," I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!",positive,noon,60-70,Botswana,2351627.0,566730.0,4.0,feel sound like king last night say get come couch enjoy muddle,"['feel', 'sound', 'like', 'kiya', 'last', 'night', 'say', 'get', 'comfy', 'couch', 'enjoy', 'cuddle']"
ab881218a0, .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,neutral,night,70-100,Brazil,212559417.0,8358140.0,25.0,never heard belfast like everyone love,"['never', 'heard', 'belfast', 'like', 'everyone', 'love']"
e2b73ce8df,wow its only 9:30,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0,now,['wow']
665dcd4cf2," Yes.  Me too. I can`t understand why they have to do that. I mean, I know it`s all about Hollywood, but this thing is called love.",positive,noon,21-30,Bulgaria,6948445.0,108560.0,64.0,yes understand mean know hollywood thing called love,"['yes', 'understand', 'mean', 'know', 'hollywood', 'thing', 'called', 'love']"
